code_postal,bureau_postal,localite,delegation,gouvernorat,region,pays,aliases,source,confidence
3083,,CITE EL MGHAIER,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3083,,CITE ENNASR,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3083,,CITE MOEZ 1,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3083,,CITE MOEZ 2,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3083,,CITE MOEZ 4,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3083,,CITE SIDI ABID,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3083,,TYNA,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3084,,CITE TYNA 1,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3084,,CITE TYNA 2,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3084,,TYNA EL JADIDA,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3085,,OUM CHOUCHA,BIR ALI BEN KHELIFA,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3086,,AJENGA,JEBENIANA,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3087,,BELIANA,EL AMRA,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3089,,ENNIGROU,SFAX VILLE,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3091,,SIDI SALAH,SAKIET EZZIT,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3092,,BOU JARBOU,MENZEL CHAKER,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3093,,MERKEZ OUALI,SFAX SUD,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3094,,CITE BOURGUIBA,SAKIET EDDAIER,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3095,,DHRAA BEN ZIAD,EL AMRA,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3095,,EL KETATNA,EL AMRA,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3097,,REBAYA SIDI DHAHER,BIR ALI BEN KHELIFA,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
3099,,EL BOUSTEN,SFAX VILLE,SFAX,CENTRE EST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,BIR BOUZID,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,CITE AGRICOLE,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,CITE EL BRAHMIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,CITE EL FRAIJIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,DHAYAA,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,DHRAA,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,EL HAWAJBIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,ESSADAGUIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,ESSANDOUG,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,EZZITOUNE,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,GARET HADID,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,MELIKETTE,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,OUITHET GAZAL,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,SIDI BOUZID,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,SIDI SALEM,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,TOUILA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9100,,ZAAFRIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,AIN JAFFEL,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,CITE CHARGUI,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,CITE ENNASR,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,CITE OULED ZAIED,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,CITE POPULAIRE,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,EL FENIDEG,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,EL HAOUIA,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,GUELLEL,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,JILMA,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,LABAYEDH,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,SED EL YAHOUDI,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,SELTA,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,SIDI ALI EBN JABALLAH,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9110,,ZOGHMAR,JILMA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9111,,BIR EL BEY,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9111,,EL ADHLA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9111,,EL GHEMAMRIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9111,,EL GUETAYFIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9111,,EL MLIKETTE,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9111,,OUED EL BRIJ,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9111,,OUM EL ADHAM,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,AIN BOUZER,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,AIN RABBAOU,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,BAZID,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,EL OGLA,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,FAYEDH,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,GATRANA,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,HANIA BAZID,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,JEMEL,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,OULED BOUDHIAF,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9112,,OULED YOUSSEF,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,BIR AMEMA,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,BIR BOUSBI,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,BIR EL HAFFEY,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,CHAKHAR,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,EDDACHRA,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,EL HANANCHA,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,EL MHAMDIA,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,OULED KHELIFA,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9113,,OURGHA,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,BIR EL ARARIA,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,EL AATIZEZ,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,EL GARAA,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,EL MAADHER,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,EL MALOUSSI,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,EL MHAMDIA,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,EL OMRANE,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,ESSAADA,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,MENZEL BOUZAIENE,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,MENZEL SAADA,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9114,,OULED ZOUID,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9115,,BIR EL AKERMA,REGUEB,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9115,,BOU CHIHA,REGUEB,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9115,,EL GHABA ESSOUDA,REGUEB,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9115,,ESSFAYA,REGUEB,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9115,,OULED EL HANI,REGUEB,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9115,,SAIDA,REGUEB,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9116,,DHOUIBETTE,OULED HAFFOUZ,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,BATEN EL AGAAG,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,BEN BECHIR,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,BEN OUN,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,BEN OUN NORD,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,BIR IDRISS,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,CITE EL ILM,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,CITE ENNASR,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,CITE ENNOUR,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,CITE ERRIADH,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,CITE ETTAHRIR,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,CITE EZZOUHOUR,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,DAMDOUM,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,EL GRAOUA,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,EL KHALIJ,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,EL OUAARA,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,EL OUNEYSIA,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,MARKEZ BEN BECHIR,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,OULED BRAHIM,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9120,,OULED NEJI,BEN OUN,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,BOU ATTOUCH,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,CEGDEL,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,DOUADNIA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,EL AZARA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,EL HESSINETTE,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,EL KESSAYRA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,EL MESATRIA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,EL MSABHIA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,ENNOUHOUDH,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,ESSADLIA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,OULED ALAYA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,OULED AMMAR,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,OULED AMOR,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,OULED KHEDHER,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,OULED MHAMED,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9121,,SOUK JEDID,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9122,,CEBBALA,CEBBALA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9122,,CHARAA,CEBBALA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9122,,CITE EL FATEH 1,CEBBALA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9122,,CITE EL FATEH 2,CEBBALA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9122,,CITE ENNAJAH,CEBBALA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9122,,CITE ENNOUZHA,CEBBALA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9122,,EL GHEMAMRIA,CEBBALA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9123,,HENCHIR HAFFOUZ,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9123,,HOUCH BEN NECIB,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9123,,KSAR EL MZARA,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9123,,OULED BOUAZIZ,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9123,,RAHAL,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9124,,KHORCHEF,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9125,,CITE OULED BEL HEDI,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9126,,EL ADHLA,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9126,,ENNOUAIEL,BIR EL HAFFEY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9127,,ETTOUANSIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9127,,MEFREG EL FRAYOU,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9131,,BIR BADRA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9131,,EDDAGHER,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9131,,EL FATEH,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9131,,EL HICHRIA,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9131,,HENCHIR ESNAB,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9131,,OULED JALAL,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9131,,OUM ETTOUBOUL,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9132,,CITE EL KAOUAFEL,SIDI BOUZID OUEST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9133,,EL HAOUAMED,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9133,,REMAIDIA,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9139,,EL GUELLEL,MENZEL BOUZAIENE,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE DES ABRICOTS,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE DES MARTYRS,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE EL FATEH 1,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE EL FATEH 2,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE EL FATEH 3,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE EL INTILAKA,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE ENNAJAH 1,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE ENNAJAH 2,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE EZZAYATINE,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE MILITAIRE,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE MOHAMED ALI,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE TAIEB MHIRI,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,CITE UNITE ENNAJAH,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,DAKHLET EL ALENDA,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,EL AYOUN,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,EL HOUAYEZ,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,EZZOUARAA,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,JABBES,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,KSAR KHELIFA ZENATI,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,MAKNASSY,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,MARCHE MUNICIPAL,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9140,,TOUAHRIA 2,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9141,,EL MAKAREM,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9141,,OULED FARHAN,SIDI BOUZID EST,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9142,,BOU CHMEL,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9142,,EL BEKAKRIA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9142,,EL HACHANA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9142,,GOULEB,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9142,,OULED DHAHER,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9142,,REMILA,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9142,,ZEFZEF,SOUK JEDID,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9143,,BORJ EL KARMA,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9144,,MABROUKA,MAKNASSY,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9150,,CITE DE LA POSTE,MEZZOUNA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9150,,CITE DES MARTYRS,MEZZOUNA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9150,,CITE EL AMEL,MEZZOUNA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9150,,CITE INDEPENDANCE,MEZZOUNA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
9150,,EL GHERIS,MEZZOUNA,SIDI BOUZID,CENTRE OUEST,TUNISIE,,KAGGLE_DIMREGION,HIGH
