numero_permis,n_occurrences,is_suspect
09/122443,2,False
05/4884,2,False
01/385563,2,False
23/58789,2,False
00/1420000,2,False
00/384864,2,False
07/108057,2,False
07/27233,2,False
15/32740,2,False
04/9298,2,False
23/1370053,2,False
14/5486,2,False
14/39876,2,False
11/33443,2,False
24/33880,2,False
01/493243,2,False
01/224599,2,False
05/64113,2,False
01/349144,2,False
10/62562,2,False
09/16587,2,False
01/229062,2,False
02/287336,2,False
14/33145,2,False
03/9809,2,False
01/139910,2,False
23/83733,2,False
24/56345,2,False
00/476411,2,False
09/0393,2,False
24/37178,2,False
10/72440,2,False
01/292965,2,False
23/147733,2,False
08/20130,2,False
03/143548,2,False
23171291,2,False
09/133321,2,False
17/20427,2,False
01199861,2,False
22/4184,2,False
23/141954,2,False
24101227,2,False
23/6826,2,False
11/56231,2,False
23192679,2,False
24/14446,2,False
04/135365,2,False
01/368950,2,False
23/87221,2,False
24/35119,2,False
23/182299,2,False
09/163461,2,False
22/59951,2,False
15/56889,2,False
22/24422,2,False
24/7147,2,False
24/5230,2,False
24/107563,2,False
23/37845,2,False
01/336542,2,False
08/4821,2,False
07/44005,2,False
09/125468,2,False
9903751033,2,False
9937513348,2,False
09/78012,2,False
14/40787,2,False
23/191757,2,False
14/40022,2,False
00/392202,2,False
23/167469,2,False
23/92189,2,False
03/131734,2,False
23/94011,2,False
22/63553,2,False
01/456495,2,False
01/228181,2,False
00/428016,2,False
01/27343,2,False
23/126071,2,False
01/416911,2,False
18/24321,2,False
22/109948,2,False
00/247632,2,False
24/23361,2,False
01/421407,2,False
02/141380,2,False
12/52759,2,False
01293122,2,False
17/58214,2,False
23/239407,2,False
01/141819,2,False
00/351204,2,False
0384324,2,False
03/84324,2,False
01/193493,2,False
08/2167,2,False
01/326701,2,False
22/43190,2,False
16AH20367,2,False
01/32895,2,False
17/12526,2,False
03/47023,2,False
08/49380,2,False
05/89307,2,False
23/196209,2,False
09/31038,2,False
23/1216638,2,False
17/30336,2,False
01/415454,2,False
14/89355,2,False
2335704,2,False
00/387698,2,False
01/589790,2,False
02/21927,2,False
16/6613,2,False
01/52106,2,False
22/44247,2,False
04/82177,2,False
01/221458,2,False
12/4771,2,False
01/107146,2,False
01/297884,2,False
04/118123,2,False
03/132428,2,False
15/73879,2,False
12/14251,2,False
12/55769,2,False
24/57951,2,False
14/82682,2,False
14/39331,2,False
24/67494,2,False
10/28928,2,False
01/492630,2,False
23/116968,2,False
24/23426,2,False
01/458181,2,False
01/304774,2,False
09/146044,2,False
09/206818,2,False
01/121283,2,False
01/121233,2,False
01/293970,2,False
24/46892,2,False
23/108607,2,False
00/338083,2,False
01/192162,2,False
22/131763,2,False
03/125513,2,False
08/43664,2,False
05/63298,2,False
01/77000,2,False
07/23866,2,False
03/10722,2,False
24/35656,2,False
01/301692,2,False
17/29960,2,False
23/174206,2,False
14/1789546,2,False
01/3633220,2,False
09/47868,2,False
22/50787,2,False
02/12053,2,False
12/43707,2,False
156774555,2,False
24/33357,2,False
01/411890,2,False
01/29538,2,False
14/128511,2,False
14/12536,2,False
01/243841,2,False
22/162180,2,False
24/106261,2,False
01/231284,2,False
23/149665,2,False
22/65880,2,False
16/24883,2,False
23/69994,2,False
22/103041,2,False
08/30842,2,False
04/69822,2,False
02/151204,2,False
21/34474,2,False
01/315042,2,False
24/14780,2,False
01/59605,2,False
01/153444,2,False
07/65058,2,False
01/0255455,2,False
01/2666253,2,False
01/249770,2,False
01/265806,2,False
22/88310,2,False
18/17388,2,False
03/154981,2,False
01/380386,2,False
24/85698,2,False
02/212439,2,False
09/41270,2,False
00/07765,2,False
03/162160,2,False
24/5440,2,False
23/12546,2,False
02181189,2,False
06/222554,2,False
02/243804,2,False
03/218376,2,False
24/28268,2,False
22/104153,2,False
14/144755,2,False
22/114676,2,False
24/105058,2,False
03/78333,2,False
01/493554,2,False
00413709,2,False
03/170543,2,False
22/36005,2,False
01/351807,2,False
13/38095,2,False
00/405888,2,False
01/36520,2,False
01/173524,2,False
20/26609,2,False
23/174947,2,False
23/151916,2,False
02/117389,2,False
02/235294,2,False
01330770,2,False
01/330770,2,False
22/129489,2,False
0313759,2,False
00/229519,2,False
01/327818,2,False
04/1230,2,False
01/291614,2,False
02/240706,2,False
02125645,2,False
14/126681,2,False
01/2546,2,False
02/241377,2,False
23/90562,2,False
01/374430,2,False
23/37256,2,False
22/2786,2,False
03/96318,2,False
03/77148,2,False
03/76386,2,False
23/164309,2,False
01/379796,2,False
22/123222,2,False
15/0445,2,False
15/39250,2,False
23/49450,2,False
01/292553,2,False
15F394385,2,False
23/64803,2,False
16/74312,2,False
01/107650,2,False
23/80445,2,False
22/88388,2,False
00/455524,2,False
01/2567414,2,False
12/38763,2,False
05/50753,2,False
02/34492,2,False
22/57935,2,False
12/1332,2,False
17/39758,2,False
01/12963,2,False
00/279457,2,False
03/73940,2,False
01/1151086,2,False
04/98212,2,False
22/24929,2,False
08/2475,2,False
17/45364,2,False
21/0750,2,False
2450667,2,False
09/139799,2,False
23/7449,2,False
23/74449,2,False
23112060,2,False
24/28987,2,False
23/108983,2,False
17/40568,2,False
13/43201,2,False
01302945,2,False
07/125563,2,False
16/44657,2,False
00/294243,2,False
07/130356,2,False
01/497106,2,False
2468124,2,False
1744352,2,False
23/72114,2,False
01/346045,2,False
01/000212,2,False
02/191920,2,False
23/34383,2,False
01/238839,2,False
17/22802,2,False
17/39793,2,False
01/180863,2,False
01/288370,2,False
01/311611,2,False
01/184929,2,False
011141252,2,False
23249165,2,False
23/66179,2,False
03/81786,2,False
01/66152,2,False
17/50464,2,False
01373701,2,False
01/484917,2,False
20/7830,2,False
01/404272,2,False
03/168547,2,False
23/35967,2,False
01/494408,2,False
01/476688,2,False
01/437232,2,False
11/7437,2,False
01/304463,2,False
D1FRA15AD,2,False
14/14248,2,False
02/155468,2,False
15/124577,2,False
03/78660,2,False
07/158360,2,False
01/33957,2,False
02/1908,2,False
09/11657,2,False
01219394,2,False
16/22296,2,False
01/373043,2,False
9288914N,2,False
00/261877,2,False
04/14223,2,False
03/9683,2,False
21/12013,2,False
00/448481,2,False
09/151424,2,False
14/55791,2,False
01/427810,2,False
17/30142,2,False
23/111629,2,False
24/114464,2,False
22/590888,2,False
24/108413,2,False
01/375547,2,False
17/11805,2,False
01/241346,2,False
09/156610,2,False
00/462749,2,False
01/1245683,2,False
08/15847,2,False
09/24398,2,False
23/6431,2,False
17/2312,2,False
17/14989,2,False
02/252046,2,False
01/336897,2,False
24/81011,2,False
23/69348,2,False
16/61974,2,False
01/117112,2,False
04/86683,2,False
01/305721,2,False
01/455214,2,False
00/208427,2,False
23/181590,2,False
0388154,2,False
03/1566,2,False
23/22186,2,False
22/54451,2,False
01/83053,2,False
23/029906,2,False
08/42477,2,False
01/431999,2,False
09/65757,2,False
03/177770,2,False
17/59196,2,False
17/10575,2,False
01/478995,2,False
00/195636,2,False
22/26827,2,False
01/28563,2,False
14/50143,2,False
03/157612,2,False
01/396248,2,False
23/81189,2,False
03/19817,2,False
00/0102500,2,False
03/97042,2,False
01/494770,2,False
01342627,2,False
17/6550,2,False
23/173551,2,False
08/2112,2,False
22/89904,2,False
01/67041,2,False
23/29879,2,False
24/64535,2,False
04/80266,2,False
17/18729,2,False
01501183,2,False
17/41752,2,False
14/25987,2,False
00/451903,2,False
18/6634,2,False
14/36079,2,False
24/0076728,2,False
23/81177,2,False
04/104667,2,False
01/038506,2,False
01/232020,2,False
08/2632,2,False
14/141733,2,False
02/23445,2,False
01/02000,2,False
00383108,2,False
01/493933,2,False
09/191880,2,False
01/365461,2,False
15/17820,2,False
03/50790,2,False
01/16923,2,False
11/31323,2,False
02/94456,2,False
15/152360,2,False
00/390894,2,False
16/30860,2,False
01/6228,2,False
10/65526,2,False
23/19167,2,False
14/123450,2,False
17/20577,2,False
15/5545,2,False
24/4823,2,False
23/14230,2,False
23/110123,2,False
01191554,2,False
24/66791,2,False
15/42055,2,False
14/80891,2,False
01430106,2,False
22/88567,2,False
24/109841,2,False
01/461310,2,False
14/144788,2,False
14/139749,2,False
24/104038,2,False
07/136818,2,False
09/98677,2,False
17/10611,2,False
03195692,2,False
01/237796,2,False
23/34239,2,False
01/429684,2,False
03/29697,2,False
7579TU134,2,False
22/42202,2,False
17/1430,2,False
23142607,2,False
17/14580,2,False
08/31769,2,False
01/249856,2,False
7610751117,2,False
24/177921,2,False
02/254908,2,False
02/307946,2,False
03/43376,2,False
03/62903,2,False
04/45020,2,False
09/93394,2,False
0/0000005,2,False
04/1445981,2,False
15/1036148,2,False
22/31595,2,False
23/96693,2,False
16/54538,2,False
01/224091,2,False
01/451026,2,False
02/53564,2,False
02/181401,2,False
24/68033,2,False
22/6828,2,False
07/65329,2,False
0513302,2,False
23/45726,2,False
01/244175,2,False
01/447876,2,False
03/132886,2,False
01/486243,2,False
01/26905,2,False
14/34356,2,False
01/297667,2,False
05/42348,2,False
01/457460,2,False
01/336981,2,False
01/243867,2,False
01/409154,2,False
01/409010,2,False
16/13994,2,False
23/170970,2,False
12/12719,2,False
1743595,2,False
01/000014,2,False
00/449605,2,False
13/66382,2,False
01/125860,2,False
02/245698,2,False
05/75105,2,False
15/101176,2,False
02/192848,2,False
01/348721,2,False
17/37669,2,False
11/43708,2,False
01/96475,2,False
01/288804,2,False
01/370105,2,False
22/54568,2,False
01/388895,2,False
07/103983,2,False
22/12357,2,False
01/433509,2,False
01/313899,2,False
01/313797,2,False
01/221325,2,False
08/000519,2,False
01/323013,2,False
01/2547,2,False
03/115793,2,False
23/41369,2,False
01/340789,2,False
15/125894,2,False
24/82226,2,False
04/90107,2,False
01290956,2,False
00/344423,2,False
02/215476,2,False
01/232175,2,False
02/109421,2,False
01/393204,2,False
FACHE00492,2,False
00/191827,2,False
00/459475,2,False
03/129523,2,False
1334788,2,False
23/73223,2,False
07/121452,2,False
01/12542,2,False
09/69886,2,False
01172536,2,False
02/164072,2,False
01/228178,2,False
12/007908,2,False
01/199199,2,False
00/469189,2,False
01/3674,2,False
24/65106,2,False
12/7938,2,False
09/180698,2,False
03/0340,2,False
34CT030340,2,False
01/332338,2,False
23/116326,2,False
01/342918,2,False
03196362,2,False
23/102913,2,False
01/486710,2,False
24/13561,2,False
12/ 0000,2,False
04/14764,2,False
01/533657,2,False
07/125589,2,False
01/115070,2,False
07/85645,2,False
01/139760,2,False
09/106320,2,False
22/115076,2,False
01/147614,2,False
03/2870,2,False
24/17274,2,False
14/137607,2,False
14137607,2,False
01/59536,2,False
23/45553,2,False
15/4263,2,False
23/127901,2,False
01/364575,2,False
14/67378,2,False
23/110355,2,False
23/137040,2,False
03/48776,2,False
01/379972,2,False
01/8470,2,False
21/38453,2,False
17/34265,2,False
23/153958,2,False
01/395542,2,False
01/181475,2,False
16/56093,2,False
03/146819,2,False
01/273380,2,False
24/94537,2,False
23/108560,2,False
22/152071,2,False
01/30051,2,False
10/41095,2,False
09/22810,2,False
03/169006,2,False
23/87280,2,False
05/101905,2,False
01/497867,2,False
01/317263,2,False
02/953661,2,False
09/109137,2,False
23/84053,2,False
04/85161,2,False
01/411562,2,False
22/65674,2,False
23/34635,2,False
08/14017,2,False
01/5245631,2,False
24/9406,2,False
23/163592,2,False
00/458377,2,False
29/0554,2,False
03/52664,2,False
15/12369,2,False
23/49728,2,False
03/165920,2,False
22/116849,2,False
24/108345,2,False
22/22769,2,False
24/74819,2,False
22/144735,2,False
24/98345,2,False
09/1631130,2,False
00/476520,2,False
24/107209,2,False
23/109263,2,False
03/136856,2,False
24/113751,2,False
03/137576,2,False
22/37341,2,False
09/120241,2,False
01/215555,2,False
09/11269,2,False
23/177070,2,False
04/78024,2,False
01/157118,2,False
01/371438,2,False
22/130184,2,False
10/72377,2,False
04/73141,2,False
23/56157,2,False
16/32146,2,False
16/25694,2,False
15/14456,2,False
16/60693,2,False
01/255838,2,False
23/140140,2,False
14/110273,2,False
17/52636,2,False
03/131053,2,False
01/290024,2,False
01/243562,2,False
02/188557,2,False
14/136319,2,False
23/80369,2,False
04/82033,2,False
23/102847,2,False
23/181828,2,False
11/37785,2,False
21/8916,2,False
03/106873,2,False
22/2665,2,False
09/149480,2,False
14/121669,2,False
01/202754,2,False
03/56469,2,False
01/358833,2,False
04/56397,2,False
01/125894,2,False
02/227747,2,False
24/48960,2,False
17/15219,2,False
23/34644,2,False
01/395014,2,False
00/315175,2,False
17/34149,2,False
01/492129,2,False
5450616026,2,False
07/14548,2,False
01/408696,2,False
05/105356,2,False
01457697,2,False
14AE16373,2,False
01/443156,2,False
02/176096,2,False
00/363571,2,False
01/22510,2,False
00/470200,2,False
01/279485,2,False
11/18017,2,False
03124558,2,False
01/263206,2,False
22/82051,2,False
21/401531,2,False
07/29568,2,False
30/8779,2,False
01/308779,2,False
01/319751,2,False
05/83272,2,False
01/1245687,2,False
00/206522,2,False
13/14298,2,False
09/1235,2,False
12/51451,2,False
02/180307,2,False
17/17177,2,False
09/85145,2,False
00/321555,2,False
24/38851,2,False
22/7232,2,False
04/41211,2,False
19/7372,2,False
09/72722,2,False
03/128346,2,False
03/75489,2,False
23/82766,2,False
23/81549,2,False
23/182608,2,False
01/470020,2,False
22/76608,2,False
01/012033,2,False
01/257865,2,False
22/23781,2,False
01/86536,2,False
15/26153,2,False
24/104709,2,False
23/13446,2,False
02/227760,2,False
01/414446,2,False
01/246065,2,False
01/0375898,2,False
14/63610,2,False
23/752782,2,False
23156782,2,False
01526897,2,False
01/77918,2,False
01/384003,2,False
13/28992,2,False
01/178405,2,False
14/15264,2,False
01/125460,2,False
02139405,2,False
01/205834,2,False
01/445185,2,False
17/36779,2,False
12/59967,2,False
15/002929,2,False
23/40846,2,False
23/200824,2,False
00/475144,2,False
01/346451,2,False
07/91268,2,False
23/179545,2,False
24/72937,2,False
13/47138,2,False
01/66649,2,False
14/96026,2,False
23/36608,2,False
00/387871,2,False
09/7675,2,False
09/69154,2,False
14/89554,2,False
14/43413,2,False
19/8710,2,False
24/98006,2,False
24/99827,2,False
03/89896,2,False
00/199239,2,False
12/1610,2,False
21/26541,2,False
17/17859,2,False
04/368671,2,False
01/490116,2,False
00/275832,2,False
24/27275,2,False
01/329076,2,False
01/368421,2,False
04/93029,2,False
14/100048,2,False
23/175585,2,False
01/5689,2,False
01/303042,2,False
09/206240,2,False
09/159208,2,False
01/266262,2,False
01/510259,2,False
01/382552,2,False
00/410140,2,False
808/20M99R,2,False
09/97521,2,False
17/29776,2,False
23/132606,2,False
00/2280523,2,False
01/0256456,2,False
22/46482,2,False
15/35387,2,False
209663292P,2,False
17/48169,2,False
24/21070,2,False
01/211466,2,False
22/51414,2,False
24/50487,2,False
07/659902,2,False
23/20437,2,False
STATIONNET,2,False
23148169,2,False
15/1268,2,False
01/188712,2,False
01/353489,2,False
2323343,2,False
25/126355,2,False
23/7109,2,False
24/64223,2,False
01/23659,2,False
22/77907,2,False
01/483849,2,False
01/412488,2,False
01/109207,2,False
15/28714,2,False
21/9132,2,False
U1P285466K,2,False
23/194674,2,False
1732735,2,False
09/54030,2,False
00/332975,2,False
07/78273,2,False
02/273103,2,False
17/33195,2,False
02/186226,2,False
14/2315,2,False
02/117844,2,False
01/117844,2,False
00/395770,2,False
09/67694,2,False
01/187836,2,False
22/77059,2,False
8907595633,2,False
0121577,2,False
23/71948,2,False
01/318492,2,False
01/305965,2,False
22/111941,2,False
03/184612,2,False
24/12351,2,False
24/73888,2,False
23120993,2,False
00/120202,2,False
23/153968,2,False
01/149254,2,False
01/84435,2,False
00/424760,2,False
23/27580,2,False
24/55578,2,False
23/23444,2,False
01/402936,2,False
03/213165,2,False
09/55551,2,False
07/039985,2,False
01/364203,2,False
09/146809,2,False
01/229250,2,False
03/171048,2,False
03/125778,2,False
16/52720,2,False
03/144639,2,False
0009021,2,False
24/110303,2,False
09/240416,2,False
24/101786,2,False
01/407144,2,False
23/121263,2,False
03/54809,2,False
14/8622,2,False
15/9545,2,False
00/394081,2,False
03/108181,2,False
09/206270,2,False
24/108390,2,False
17/13110,2,False
22/81707,2,False
14AW61610,2,False
24/64796,2,False
04/23672,2,False
21/51111,2,False
21/19091,2,False
02/124697,2,False
23/120337,2,False
24/20914,2,False
23/109233,2,False
23/54040,2,False
10/8489,2,False
01/517832,2,False
17/6047,2,False
16/64708,2,False
01/69463,2,False
09/90776,2,False
23/8076,2,False
01/434440,2,False
03/196700,2,False
22/131411,2,False
19/7547,2,False
0720230,2,False
01/504299,2,False
01/162701,2,False
14/142796,2,False
22/124283,2,False
22/107200,2,False
09/184099,2,False
14/7007,2,False
24/119381,2,False
02/139203,2,False
09/235113,2,False
21/34971,2,False
01/408793,2,False
01/443469,2,False
21/7187,2,False
08/48042,2,False
18/32269,2,False
01/215883,2,False
09/13565,2,False
09/135654,2,False
03/130859,2,False
01/19114,2,False
01/ 18114,2,False
15/89214,2,False
23/21957,2,False
00/171344,2,False
07/171001,2,False
7508201007,2,False
22/3464,2,False
09/86802,2,False
02/284202,2,False
09/21212,2,False
22/43884,2,False
23/99642,2,False
02/122124,2,False
01/18226,2,False
10/17548,2,False
09/27792,2,False
16/26296,2,False
14/45622,2,False
01/394182,2,False
03/137599,2,False
04/190523,2,False
24/63865,2,False
00390678,2,False
24/17234,2,False
14/354687,2,False
02/7931,2,False
09/169796,2,False
08/37908,2,False
01/506293,2,False
01/457244,2,False
09/156270,2,False
02/228070,2,False
240047296,2,False
14/50076,2,False
02/35697,2,False
15/57132,2,False
01/405216,2,False
03/150283,2,False
03/180551,2,False
05/6787,2,False
05/6797,2,False
03/161302,2,False
00/149422,2,False
01/243496,2,False
01/357992,2,False
01/200000,2,False
15/45548,2,False
24/72856,2,False
22/113525,2,False
01/501124,2,False
24/36748,2,False
00419976,2,False
01/123062,2,False
01/505924,2,False
23/142582,2,False
2399616,2,False
23/99616,2,False
00/447833,2,False
23/174857,2,False
01/446459,2,False
01/334710,2,False
12/3212,2,False
16/58144,2,False
16/91422,2,False
17/20927,2,False
06/36857,2,False
01/288436,2,False
02/196040,2,False
22/41317,2,False
24/32620,2,False
05/76701,2,False
09/195255,2,False
09/60319,2,False
S00229754M,2,False
2296124,2,False
07/114290,2,False
78/1075153,2,False
24/36903,2,False
00/401981,2,False
23/99345,2,False
09/110920,2,False
01/294239,2,False
